    [15, 12, 2, 58, 3, 58, 4, 58, 5, 58, 6, 58, 7, 58, 8, 58, 10, 58, 11, 58, 12, 58, 14, 58, 15, 58, 6, 5, 90, 9, 90, 11, 90, 13, 90, 14, 90, 15, 90, 3, 2, 76, 10, 76, 12, 76, 6, 4, 81, 5, 81, 7, 81, 8, 81, 11, 81, 12, 81, 6, 1, 23, 2, 23, 6, 23, 7, 23, 8, 23, 11, 23, 8, 3, 28, 4, 28, 7, 28, 8, 28, 10, 28, 11, 28, 13, 28, 14, 28, 4, 2, 18, 8, 18, 9, 18, 12, 18, 8, 1, 32, 2, 32, 3, 32, 6, 32, 11, 32, 12, 32, 14, 32, 15, 32, 8, 1, 86, 5, 86, 6, 86, 7, 86, 8, 86, 13, 86, 14, 86, 15, 86, 7, 4, 99, 5, 99, 6, 99, 9, 99, 10, 99, 11, 99, 13, 99, 8, 2, 97, 4, 97, 5, 97, 9, 97, 10, 97, 11, 97, 14, 97, 15, 97, 8, 1, 24, 3, 24, 4, 24, 5, 24, 9, 24, 10, 24, 11, 24, 12, 24, 5, 1, 45, 2, 45, 6, 45, 11, 45, 14, 45, 5, 1, 72, 6, 72, 7, 72, 13, 72, 14, 72, 6, 5, 25, 6, 25, 9, 25, 10, 25, 13, 25, 15, 25];
    [15, 7, 1, 27, 2, 27, 4, 27, 6, 27, 7, 27, 10, 27, 13, 27, 8, 2, 46, 4, 46, 5, 46, 6, 46, 9, 46, 10, 46, 11, 46, 12, 46, 5, 2, 67, 5, 67, 7, 67, 9, 67, 11, 67, 3, 1, 27, 4, 27, 9, 27, 7, 2, 19, 5, 19, 7, 19, 8, 19, 11, 19, 12, 19, 14, 19, 5, 5, 80, 9, 80, 10, 80, 11, 80, 13, 80, 9, 3, 17, 4, 17, 7, 17, 9, 17, 10, 17, 11, 17, 12, 17, 13, 17, 14, 17, 5, 4, 48, 6, 48, 7, 48, 14, 48, 15, 48, 6, 1, 62, 6, 62, 8, 62, 10, 62, 11, 62, 13, 62, 9, 1, 12, 2, 12, 4, 12, 6, 12, 7, 12, 8, 12, 10, 12, 11, 12, 12, 12, 6, 8, 28, 10, 28, 11, 28, 12, 28, 13, 28, 15, 28, 9, 3, 98, 5, 98, 6, 98, 9, 98, 10, 98, 12, 98, 13, 98, 14, 98, 15, 98, 7, 1, 42, 2, 42, 5, 42, 6, 42, 8, 42, 9, 42, 12, 42, 4, 6, 48, 8, 48, 10, 48, 12, 48, 4, 6, 50, 12, 50, 13, 50, 15, 50];
    [15, 10, 1, 37, 2, 37, 3, 37, 4, 37, 5, 37, 7, 37, 10, 37, 11, 37, 12, 37, 15, 37, 9, 1, 80, 2, 80, 3, 80, 4, 80, 6, 80, 8, 80, 10, 80, 11, 80, 13, 80, 6, 5, 75, 6, 75, 7, 75, 9, 75, 12, 75, 14, 75, 6, 6, 55, 7, 55, 9, 55, 10, 55, 13, 55, 15, 55, 8, 4, 50, 5, 50, 6, 50, 7, 50, 8, 50, 10, 50, 12, 50, 14, 50, 9, 1, 94, 3, 94, 4, 94, 5, 94, 6, 94, 10, 94, 12, 94, 13, 94, 15, 94, 7, 1, 14, 2, 14, 5, 14, 9, 14, 10, 14, 13, 14, 15, 14, 6, 1, 41, 4, 41, 6, 41, 7, 41, 8, 41, 15, 41, 10, 1, 72, 2, 72, 4, 72, 7, 72, 8, 72, 9, 72, 12, 72, 13, 72, 14, 72, 15, 72, 8, 1, 50, 2, 50, 3, 50, 4, 50, 6, 50, 8, 50, 10, 50, 15, 50, 9, 1, 61, 2, 61, 3, 61, 5, 61, 8, 61, 11, 61, 12, 61, 14, 61, 15, 61, 6, 4, 79, 5, 79, 6, 79, 8, 79, 14, 79, 15, 79, 7, 1, 98, 3, 98, 8, 98, 9, 98, 10, 98, 12, 98, 14, 98, 4, 9, 18, 13, 18, 14, 18, 15, 18, 5, 2, 63, 4, 63, 5, 63, 11, 63, 13, 63];
    [15, 6, 6, 65, 8, 65, 9, 65, 11, 65, 12, 65, 15, 65, 4, 4, 96, 5, 96, 7, 96, 12, 96, 5, 1, 47, 4, 47, 5, 47, 6, 47, 15, 47, 8, 1, 75, 4, 75, 5, 75, 6, 75, 7, 75, 10, 75, 14, 75, 15, 75, 6, 1, 69, 5, 69, 8, 69, 12, 69, 13, 69, 15, 69, 6, 2, 58, 6, 58, 7, 58, 10, 58, 14, 58, 15, 58, 9, 4, 33, 5, 33, 6, 33, 7, 33, 8, 33, 11, 33, 12, 33, 13, 33, 15, 33, 8, 1, 71, 2, 71, 4, 71, 6, 71, 8, 71, 9, 71, 11, 71, 13, 71, 9, 1, 22, 3, 22, 4, 22, 5, 22, 7, 22, 10, 22, 12, 22, 13, 22, 15, 22, 5, 2, 32, 4, 32, 8, 32, 9, 32, 14, 32, 5, 3, 57, 6, 57, 7, 57, 13, 57, 14, 57, 10, 1, 79, 2, 79, 3, 79, 4, 79, 7, 79, 9, 79, 11, 79, 13, 79, 14, 79, 15, 79, 6, 3, 14, 4, 14, 5, 14, 8, 14, 11, 14, 15, 14, 7, 1, 31, 3, 31, 4, 31, 5, 31, 9, 31, 12, 31, 15, 31, 4, 6, 60, 7, 60, 8, 60, 9, 60]; 
    [15, 5, 2, 34, 3, 34, 4, 34, 10, 34, 13, 34, 8, 1, 47, 3, 47, 5, 47, 6, 47, 7, 47, 8, 47, 11, 47, 12, 47, 4, 2, 58, 4, 58, 5, 58, 8, 58, 5, 3, 51, 4, 51, 6, 51, 11, 51, 13, 51, 7, 1, 62, 4, 62, 5, 62, 8, 62, 9, 62, 10, 62, 15, 62, 4, 2, 44, 3, 44, 7, 44, 14, 44, 6, 3, 8, 4, 8, 6, 8, 9, 8, 10, 8, 12, 8, 8, 1, 17, 4, 17, 8, 17, 9, 17, 10, 17, 12, 17, 13, 17, 14, 17, 6, 5, 97, 10, 97, 11, 97, 13, 97, 14, 97, 15, 97, 6, 4, 29, 6, 29, 9, 29, 10, 29, 14, 29, 15, 29, 5, 3, 15, 9, 15, 11, 15, 12, 15, 14, 15, 5, 3, 66, 4, 66, 8, 66, 14, 66, 15, 66, 6, 3, 40, 4, 40, 5, 40, 10, 40, 11, 40, 13, 40, 8, 1, 44, 4, 44, 5, 44, 6, 44, 7, 44, 8, 44, 11, 44, 12, 44, 4, 7, 38, 9, 38, 11, 38, 15, 38];
    [15, 4, 4, 50, 7, 50, 8, 50, 11, 50, 6, 2, 57, 4, 57, 8, 57, 10, 57, 11, 57, 15, 57, 11, 2, 61, 3, 61, 4, 61, 5, 61, 6, 61, 7, 61, 8, 61, 10, 61, 13, 61, 14, 61, 15, 61, 3, 1, 20, 6, 20, 11, 20, 5, 1, 85, 8, 85, 9, 85, 10, 85, 12, 85, 5, 3, 90, 7, 90, 10, 90, 13, 90, 14, 90, 4, 2, 58, 3, 58, 9, 58, 14, 58, 11, 3, 63, 4, 63, 5, 63, 6, 63, 7, 63, 10, 63, 11, 63, 12, 63, 13, 63, 14, 63, 15, 63, 8, 1, 84, 2, 84, 4, 84, 7, 84, 8, 84, 9, 84, 11, 84, 12, 84, 5, 1, 39, 2, 39, 5, 39, 14, 39, 15, 39, 6, 1, 87, 4, 87, 6, 87, 8, 87, 10, 87, 14, 87, 12, 1, 21, 3, 21, 4, 21, 5, 21, 7, 21, 9, 21, 10, 21, 11, 21, 12, 21, 13, 21, 14, 21, 15, 21, 7, 2, 56, 5, 56, 7, 56, 8, 56, 9, 56, 11, 56, 15, 56, 7, 1, 32, 3, 32, 6, 32, 9, 32, 11, 32, 12, 32, 15, 32, 9, 1, 57, 2, 57, 4, 57, 5, 57, 6, 57, 9, 57, 10, 57, 13, 57, 15, 57];
    [15, 7, 3, 84, 6, 84, 7, 84, 9, 84, 10, 84, 11, 84, 15, 84, 8, 1, 45, 2, 45, 4, 45, 5, 45, 7, 45, 8, 45, 10, 45, 12, 45, 7, 1, 15, 6, 15, 7, 15, 8, 15, 12, 15, 13, 15, 15, 15, 3, 4, 41, 8, 41, 15, 41, 7, 3, 18, 6, 18, 7, 18, 9, 18, 10, 18, 11, 18, 15, 18, 9, 2, 82, 3, 82, 5, 82, 6, 82, 7, 82, 8, 82, 9, 82, 10, 82, 13, 82, 5, 5, 29, 9, 29, 10, 29, 12, 29, 13, 29, 5, 3, 70, 5, 70, 7, 70, 8, 70, 10, 70, 5, 1, 67, 2, 67, 5, 67, 7, 67, 8, 67, 7, 3, 30, 4, 30, 6, 30, 7, 30, 11, 30, 12, 30, 15, 30, 6, 3, 50, 7, 50, 8, 50, 9, 50, 13, 50, 14, 50, 6, 3, 23, 4, 23, 7, 23, 12, 23, 13, 23, 15, 23, 7, 1, 20, 5, 20, 7, 20, 8, 20, 9, 20, 13, 20, 15, 20, 7, 3, 21, 8, 21, 9, 21, 11, 21, 13, 21, 14, 21, 15, 21, 8, 4, 38, 7, 38, 8, 38, 9, 38, 10, 38, 12, 38, 14, 38, 15, 38];
    [15, 6, 1, 37, 3, 37, 7, 37, 8, 37, 9, 37, 10, 37, 7, 1, 81, 6, 81, 7, 81, 11, 81, 12, 81, 13, 81, 15, 81, 9, 1, 61, 2, 61, 4, 61, 6, 61, 8, 61, 9, 61, 11, 61, 12, 61, 13, 61, 7, 1, 57, 3, 57, 5, 57, 6, 57, 7, 57, 13, 57, 15, 57, 5, 4, 57, 5, 57, 7, 57, 9, 57, 11, 57, 4, 1, 52, 3, 52, 9, 52, 14, 52, 8, 5, 74, 6, 74, 7, 74, 8, 74, 10, 74, 11, 74, 13, 74, 14, 74, 4, 6, 62, 7, 62, 13, 62, 15, 62, 6, 1, 30, 2, 30, 6, 30, 8, 30, 12, 30, 13, 30, 7, 2, 52, 4, 52, 6, 52, 7, 52, 9, 52, 10, 52, 13, 52, 3, 3, 38, 8, 38, 15, 38, 7, 2, 68, 3, 68, 4, 68, 5, 68, 13, 68, 14, 68, 15, 68, 8, 5, 54, 6, 54, 7, 54, 8, 54, 10, 54, 11, 54, 12, 54, 14, 54, 9, 1, 54, 3, 54, 4, 54, 5, 54, 7, 54, 9, 54, 11, 54, 12, 54, 13, 54, 9, 1, 16, 4, 16, 5, 16, 6, 16, 7, 16, 10, 16, 13, 16, 14, 16, 15, 16];
};
dataArray = { 
    [15, 15, 7.50]; 
    [15, 8, 2, 19, 3, 19, 6, 19, 7, 19, 8, 19, 10, 19, 11, 19, 15, 19, 7, 1, 64, 3, 64, 7, 64, 8, 64, 9, 64, 11, 64, 15, 64, 7, 3, 73, 4, 73, 6, 73, 10, 73, 11, 73, 12, 73, 14, 73, 10, 1, 13, 3, 13, 4, 13, 5, 13, 7, 13, 8, 13, 9, 13, 10, 13, 12, 13, 13, 13, 7, 1, 84, 2, 84, 3, 84, 8, 84, 10, 84, 12, 84, 15, 84, 6, 1, 88, 5, 88, 6, 88, 9, 88, 12, 88, 15, 88, 6, 1, 85, 3, 85, 4, 85, 5, 85, 9, 85, 15, 85, 9, 1, 41, 2, 41, 3, 41, 4, 41, 5, 41, 7, 41, 8, 41, 11, 41, 14, 41, 8, 2, 53, 5, 53, 8, 53, 9, 53, 10, 53, 12, 53, 13, 53, 15, 53, 7, 6, 80, 7, 80, 8, 80, 9, 80, 10, 80, 12, 80, 14, 80, 9, 1, 66, 2, 66, 4, 66, 5, 66, 6, 66, 10, 66, 11, 66, 14, 66, 15, 66, 8, 3, 46, 4, 46, 6, 46, 8, 46, 11, 46, 12, 46, 13, 46, 15, 46, 7, 2, 59, 3, 59, 7, 59, 9, 59, 13, 59, 14, 59, 15, 59, 6, 3, 25, 4, 25, 5, 25, 8, 25, 10, 25, 11, 25, 5, 1, 62, 5, 62, 9, 62, 10, 62, 13, 62]; 
    [15, 8, 1, 67, 2, 67, 3, 67, 7, 67, 10, 67, 13, 67, 14, 67, 15, 67, 5, 1, 74, 4, 74, 6, 74, 12, 74, 15, 74, 6, 2, 41, 8, 41, 9, 41, 10, 41, 11, 41, 13, 41, 8, 3, 57, 5, 57, 7, 57, 8, 57, 9, 57, 10, 57, 11, 57, 12, 57, 4, 5, 52, 8, 52, 11, 52, 15, 52, 8, 1, 14, 5, 14, 6, 14, 8, 14, 9, 14, 10, 14, 13, 14, 14, 14, 7, 1, 64, 3, 64, 4, 64, 10, 64, 11, 64, 12, 64, 14, 64, 10, 1, 84, 2, 84, 4, 84, 5, 84, 7, 84, 8, 84, 9, 84, 11, 84, 13, 84, 15, 84, 6, 2, 78, 5, 78, 7, 78, 8, 78, 9, 78, 10, 78, 6, 1, 47, 3, 47, 6, 47, 8, 47, 9, 47, 15, 47, 4, 3, 28, 8, 28, 9, 28, 14, 28, 7, 3, 84, 5, 84, 6, 84, 7, 84, 8, 84, 10, 84, 12, 84, 5, 1, 63, 2, 63, 3, 63, 5, 63, 11, 63, 10, 1, 26, 2, 26, 6, 26, 7, 26, 9, 26, 11, 26, 12, 26, 13, 26, 14, 26, 15, 26, 7, 3, 46, 6, 46, 8, 46, 9, 46, 11, 46, 12, 46, 13, 46]; 
    [15, 5, 1, 97, 5, 97, 7, 97, 14, 97, 15, 97, 6, 3, 95, 9, 95, 11, 95, 12, 95, 14, 95, 15, 95, 7, 1, 64, 2, 64, 4, 64, 9, 64, 12, 64, 14, 64, 15, 64, 8, 1, 38, 3, 38, 4, 38, 6, 38, 7, 38, 8, 38, 10, 38, 11, 38, 10, 1, 59, 2, 59, 3, 59, 4, 59, 6, 59, 8, 59, 10, 59, 11, 59, 13, 59, 14, 59, 6, 2, 95, 4, 95, 6, 95, 7, 95, 8, 95, 13, 95, 6, 1, 17, 3, 17, 5, 17, 9, 17, 11, 17, 13, 17, 4, 4, 65, 8, 65, 12, 65, 15, 65, 6, 3, 93, 4, 93, 10, 93, 11, 93, 13, 93, 14, 93, 8, 2, 10, 3, 10, 4, 10, 7, 10, 8, 10, 10, 10, 11, 10, 15, 10, 7, 1, 73, 6, 73, 7, 73, 9, 73, 11, 73, 12, 73, 14, 73, 8, 1, 11, 2, 11, 3, 11, 7, 11, 8, 11, 9, 11, 12, 11, 13, 11, 7, 2, 85, 4, 85, 5, 85, 6, 85, 9, 85, 12, 85, 13, 85, 7, 1, 46, 4, 46, 8, 46, 9, 46, 10, 46, 12, 46, 15, 46, 7, 1, 67, 7, 67, 8, 67, 10, 67, 11, 67, 12, 67, 14, 67]; 
    [15, 4, 2, 23, 6, 23, 11, 23, 14, 23, 5, 3, 49, 9, 49, 11, 49, 13, 49, 14, 49, 5, 1, 32, 4, 32, 6, 32, 10, 32, 13, 32, 7, 1, 66, 3, 66, 5, 66, 6, 66, 7, 66, 9, 66, 10, 66, 6, 3, 43, 4, 43, 6, 43, 7, 43, 10, 43, 15, 43, 7, 1, 60, 3, 60, 4, 60, 7, 60, 10, 60, 11, 60, 12, 60, 5, 8, 41, 9, 41, 11, 41, 13, 41, 14, 41, 3, 3, 61, 8, 61, 14, 61, 6, 2, 70, 8, 70, 10, 70, 12, 70, 13, 70, 14, 70, 6, 1, 49, 4, 49, 7, 49, 9, 49, 10, 49, 15, 49, 7, 2, 17, 3, 17, 4, 17, 8, 17, 9, 17, 11, 17, 12, 17, 6, 4, 90, 5, 90, 7, 90, 11, 90, 12, 90, 14, 90, 9, 2, 85, 3, 85, 4, 85, 6, 85, 7, 85, 9, 85, 10, 85, 11, 85, 15, 85, 9, 1, 99, 2, 99, 3, 99, 5, 99, 6, 99, 8, 99, 10, 99, 12, 99, 15, 99, 8, 1, 85, 3, 85, 5, 85, 6, 85, 8, 85, 9, 85, 10, 85, 14, 85]; 
    [15, 5, 1, 98, 3, 98, 4, 98, 5, 98, 10, 98, 5, 1, 57, 8, 57, 9, 57, 10, 57, 15, 57, 7, 4, 73, 5, 73, 6, 73, 10, 73, 11, 73, 14, 73, 15, 73, 12, 2, 9, 3, 9, 4, 9, 5, 9, 7, 9, 8, 9, 9, 9, 10, 9, 11, 9, 12, 9, 13, 9, 14, 9, 8, 1, 73, 4, 73, 5, 73, 7, 73, 10, 73, 11, 73, 13, 73, 14, 73, 7, 3, 7, 4, 7, 5, 7, 6, 7, 7, 7, 8, 7, 9, 7, 6, 2, 98, 4, 98, 7, 98, 11, 98, 13, 98, 15, 98, 6, 1, 13, 3, 13, 4, 13, 5, 13, 7, 13, 13, 13, 8, 1, 41, 2, 41, 4, 41, 7, 41, 9, 41, 10, 41, 14, 41, 15, 41, 7, 1, 40, 5, 40, 6, 40, 7, 40, 10, 40, 11, 40, 15, 40, 9, 4, 85, 6, 85, 8, 85, 9, 85, 10, 85, 11, 85, 12, 85, 13, 85, 14, 85, 8, 1, 37, 4, 37, 5, 37, 7, 37, 9, 37, 10, 37, 11, 37, 15, 37, 8, 1, 68, 2, 68, 3, 68, 7, 68, 9, 68, 11, 68, 12, 68, 14, 68, 7, 1, 79, 3, 79, 5, 79, 8, 79, 9, 79, 12, 79, 15, 79, 6, 5, 17, 6, 17, 8, 17, 12, 17, 13, 17, 15, 17]; 
    [15, 5, 3, 66, 5, 66, 6, 66, 10, 66, 12, 66, 6, 2, 53, 4, 53, 5, 53, 8, 53, 11, 53, 14, 53, 8, 1, 86, 2, 86, 3, 86, 4, 86, 5, 86, 6, 86, 11, 86, 12, 86, 5, 1, 40, 5, 40, 7, 40, 9, 40, 12, 40, 8, 1, 14, 6, 14, 9, 14, 11, 14, 12, 14, 13, 14, 14, 14, 15, 14, 7, 1, 19, 2, 19, 4, 19, 5, 19, 11, 19, 13, 19, 15, 19, 6, 2, 96, 11, 96, 12, 96, 13, 96, 14, 96, 15, 96, 5, 1, 95, 2, 95, 5, 95, 10, 95, 15, 95, 9, 1, 54, 3, 54, 4, 54, 5, 54, 6, 54, 7, 54, 10, 54, 12, 54, 13, 54, 8, 3, 84, 4, 84, 7, 84, 9, 84, 10, 84, 11, 84, 12, 84, 14, 84, 9, 1, 97, 3, 97, 6, 97, 8, 97, 10, 97, 11, 97, 12, 97, 13, 97, 15, 97, 10, 2, 16, 4, 16, 8, 16, 9, 16, 10, 16, 11, 16, 12, 16, 13, 16, 14, 16, 15, 16, 5, 3, 52, 4, 52, 6, 52, 10, 52, 15, 52, 7, 2, 76, 3, 76, 5, 76, 10, 76, 12, 76, 13, 76, 14, 76, 8, 4, 87, 5, 87, 7, 87, 8, 87, 10, 87, 11, 87, 12, 87, 15, 87]; 
    [15, 6, 3, 77, 5, 77, 6, 77, 9, 77, 12, 77, 14, 77, 8, 2, 55, 3, 55, 4, 55, 5, 55, 10, 55, 12, 55, 13, 55, 15, 55, 6, 2, 42, 3, 42, 10, 42, 11, 42, 14, 42, 15, 42, 8, 2, 74, 3, 74, 6, 74, 7, 74, 8, 74, 9, 74, 10, 74, 11, 74, 7, 2, 91, 4, 91, 7, 91, 8, 91, 10, 91, 11, 91, 15, 91, 4, 3, 33, 5, 33, 6, 33, 14, 33, 6, 4, 16, 5, 16, 10, 16, 11, 16, 12, 16, 15, 16, 6, 1, 54, 6, 54, 8, 54, 10, 54, 11, 54, 13, 54, 7, 1, 18, 5, 18, 7, 18, 9, 18, 10, 18, 12, 18, 13, 18, 8, 1, 87, 2, 87, 3, 87, 4, 87, 5, 87, 6, 87, 8, 87, 11, 87, 7, 2, 60, 4, 60, 8, 60, 9, 60, 10, 60, 11, 60, 12, 60, 9, 1, 13, 2, 13, 3, 13, 6, 13, 7, 13, 9, 13, 12, 13, 13, 13, 14, 13, 4, 1, 33, 3, 33, 6, 33, 7, 33, 7, 2, 33, 4, 33, 5, 33, 8, 33, 9, 33, 14, 33, 15, 33, 5, 1, 61, 5, 61, 7, 61, 11, 61, 12, 61]; 
    [15, 9, 1, 41, 3, 41, 5, 41, 6, 41, 7, 41, 9, 41, 10, 41, 11, 41, 12, 41, 8, 1, 39, 2, 39, 4, 39, 6, 39, 8, 39, 9, 39, 10, 39, 15, 39, 7, 3, 82, 4, 82, 6, 82, 7, 82, 9, 82, 12, 82, 13, 82, 8, 2, 64, 4, 64, 5, 64, 7, 64, 8, 64, 9, 64, 10, 64, 12, 64, 8, 3, 47, 6, 47, 7, 47, 8, 47, 11, 47, 13, 47, 14, 47, 15, 47, 4, 2, 28, 6, 28, 11, 28, 12, 28, 5, 1, 78, 2, 78, 8, 78, 13, 78, 15, 78, 5, 3, 49, 5, 49, 6, 49, 14, 49, 15, 49, 6, 2, 79, 7, 79, 11, 79, 12, 79, 14, 79, 15, 79, 9, 2, 58, 3, 58, 4, 58, 5, 58, 7, 58, 8, 58, 9, 58, 10, 58, 12, 58, 8, 1, 92, 3, 92, 5, 92, 7, 92, 9, 92, 11, 92, 13, 92, 14, 92, 4, 4, 79, 5, 79, 7, 79, 8, 79, 6, 3, 6, 10, 6, 12, 6, 13, 6, 14, 6, 15, 6, 6, 1, 69, 4, 69, 7, 69, 9, 69, 10, 69, 13, 69, 6, 4, 76, 6, 76, 9, 76, 11, 76, 13, 76, 15, 76];
    [15, 5, 4, 21, 6, 21, 8, 21, 9, 21, 12, 21, 11, 1, 42, 2, 42, 6, 42, 7, 42, 8, 42, 9, 42, 10, 42, 12, 42, 13, 42, 14, 42, 15, 42, 5, 1, 91, 4, 91, 10, 91, 12, 91, 13, 91, 9, 1, 28, 2, 28, 3, 28, 5, 28, 8, 28, 9, 28, 10, 28, 12, 28, 15, 28, 8, 1, 52, 2, 52, 3, 52, 5, 52, 6, 52, 11, 52, 13, 52, 14, 52, 6, 1, 88, 5, 88, 7, 88, 8, 88, 9, 88, 14, 88, 7, 1, 76, 2, 76, 5, 76, 6, 76, 9, 76, 12, 76, 13, 76, 7, 1, 86, 2, 86, 9, 86, 12, 86, 13, 86, 14, 86, 15, 86, 6, 2, 23, 6, 23, 7, 23, 8, 23, 11, 23, 13, 23, 5, 2, 35, 11, 35, 12, 35, 13, 35, 15, 35, 6, 3, 52, 8, 52, 9, 52, 13, 52, 14, 52, 15, 52, 10, 2, 91, 3, 91, 5, 91, 6, 91, 8, 91, 11, 91, 12, 91, 13, 91, 14, 91, 15, 91, 8, 3, 47, 4, 47, 6, 47, 8, 47, 9, 47, 10, 47, 12, 47, 14, 47, 9, 1, 82, 2, 82, 5, 82, 8, 82, 11, 82, 12, 82, 13, 82, 14, 82, 15, 82, 5, 7, 24, 9, 24, 11, 24, 13, 24, 14, 24];
    [15, 10, 2, 42, 3, 42, 6, 42, 7, 42, 8, 42, 10, 42, 11, 42, 12, 42, 13, 42, 14, 42, 6, 1, 93, 2, 93, 4, 93, 12, 93, 13, 93, 15, 93, 5, 1, 95, 4, 95, 6, 95, 10, 95, 15, 95, 5, 3, 45, 6, 45, 11, 45, 14, 45, 15, 45, 6, 5, 28, 10, 28, 11, 28, 13, 28, 14, 28, 15, 28, 5, 2, 77, 3, 77, 10, 77, 11, 77, 15, 77, 4, 1, 84, 3, 84, 8, 84, 12, 84, 9, 1, 8, 2, 8, 5, 8, 6, 8, 7, 8, 8, 8, 10, 8, 11, 8, 14, 8, 7, 2, 45, 4, 45, 6, 45, 8, 45, 10, 45, 13, 45, 15, 45, 3, 5, 70, 9, 70, 10, 70, 6, 1, 37, 6, 37, 7, 37, 8, 37, 12, 37, 13, 37, 7, 2, 86, 4, 86, 5, 86, 7, 86, 10, 86, 11, 86, 15, 86, 8, 2, 64, 4, 64, 7, 64, 8, 64, 12, 64, 13, 64, 14, 64, 15, 64, 8, 4, 67, 5, 67, 7, 67, 9, 67, 10, 67, 11, 67, 12, 67, 14, 67, 11, 1, 38, 2, 38, 3, 38, 4, 38, 5, 38, 9, 38, 11, 38, 12, 38, 13, 38, 14, 38, 15, 38];
    [15, 11, 1, 97, 2, 97, 3, 97, 5, 97, 6, 97, 10, 97, 11, 97, 12, 97, 13, 97, 14, 97, 15, 97, 8, 1, 81, 2, 81, 3, 81, 4, 81, 7, 81, 11, 81, 12, 81, 13, 81, 6, 1, 58, 2, 58, 5, 58, 6, 58, 7, 58, 9, 58, 7, 1, 84, 3, 84, 8, 84, 9, 84, 10, 84, 11, 84, 15, 84, 7, 2, 58, 3, 58, 6, 58, 8, 58, 9, 58, 10, 58, 12, 58, 5, 1, 9, 8, 9, 9, 9, 13, 9, 14, 9, 6, 2, 87, 4, 87, 9, 87, 10, 87, 11, 87, 12, 87, 4, 4, 5, 5, 5, 10, 5, 11, 5, 4, 3, 44, 8, 44, 11, 44, 15, 44, 5, 6, 85, 7, 85, 11, 85, 13, 85, 14, 85, 3, 7, 89, 12, 89, 15, 89, 4, 8, 77, 9, 77, 11, 77, 13, 77, 4, 9, 96, 10, 96, 11, 96, 15, 96, 8, 3, 39, 5, 39, 6, 39, 7, 39, 8, 39, 9, 39, 12, 39, 15, 39, 5, 3, 77, 6, 77, 9, 77, 10, 77, 11, 77];
    [15, 5, 1, 80, 5, 80, 8, 80, 10, 80, 13, 80, 9, 1, 21, 2, 21, 3, 21, 4, 21, 5, 21, 7, 21, 8, 21, 10, 21, 13, 21, 7, 2, 10, 3, 10, 4, 10, 6, 10, 7, 10, 10, 10, 11, 10, 8, 1, 73, 4, 73, 5, 73, 6, 73, 9, 73, 10, 73, 14, 73, 15, 73, 5, 2, 70, 3, 70, 9, 70, 10, 70, 15, 70, 9, 1, 49, 2, 49, 3, 49, 6, 49, 7, 49, 9, 49, 11, 49, 12, 49, 14, 49, 7, 3, 31, 4, 31, 7, 31, 8, 31, 9, 31, 13, 31, 14, 31, 5, 2, 34, 7, 34, 8, 34, 9, 34, 14, 34, 8, 2, 40, 4, 40, 5, 40, 6, 40, 11, 40, 12, 40, 14, 40, 15, 40, 5, 6, 22, 9, 22, 12, 22, 13, 22, 14, 22, 6, 1, 15, 3, 15, 5, 15, 9, 15, 10, 15, 15, 15, 5, 3, 82, 6, 82, 9, 82, 14, 82, 15, 82, 6, 1, 57, 4, 57, 8, 57, 10, 57, 14, 57, 15, 57, 9, 1, 71, 2, 71, 6, 71, 8, 71, 9, 71, 10, 71, 11, 71, 12, 71, 15, 71, 9, 3, 48, 4, 48, 5, 48, 8, 48, 9, 48, 11, 48, 13, 48, 14, 48, 15, 48];
    [15, 6, 3, 17, 5, 17, 10, 17, 12, 17, 13, 17, 15, 17, 4, 2, 62, 6, 62, 8, 62, 9, 62, 9, 3, 75, 5, 75, 6, 75, 7, 75, 8, 75, 9, 75, 10, 75, 12, 75, 14, 75, 5, 1, 35, 7, 35, 10, 35, 13, 35, 14, 35, 8, 1, 91, 2, 91, 3, 91, 6, 91, 7, 91, 11, 91, 12, 91, 15, 91, 9, 2, 50, 3, 50, 5, 50, 7, 50, 10, 50, 11, 50, 12, 50, 13, 50, 15, 50, 6, 2, 7, 3, 7, 4, 7, 7, 7, 11, 7, 14, 7, 10, 1, 64, 3, 64, 4, 64, 5, 64, 7, 64, 9, 64, 10, 64, 11, 64, 13, 64, 14, 64, 4, 6, 75, 9, 75, 11, 75, 14, 75, 4, 7, 94, 8, 94, 11, 94, 13, 94, 8, 1, 55, 3, 55, 6, 55, 7, 55, 9, 55, 10, 55, 11, 55, 12, 55, 5, 2, 72, 4, 72, 7, 72, 8, 72, 9, 72, 7, 1, 47, 2, 47, 3, 47, 5, 47, 9, 47, 10, 47, 15, 47, 3, 3, 11, 5, 11, 8, 11, 5, 1, 90, 6, 90, 8, 90, 12, 90, 15, 90];
